,ID,country,age_group,total_female,total_male,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_Arba_minch,night_Gamo_Gofa,first_trip_tz,total_cost,peak_period,is_african,total_persons,total_nights_spent,tour_arrangement_Package Tour,travel_with_Children,travel_with_Friends/Relatives,travel_with_None,travel_with_Spouse,travel_with_Spouse and Children,purpose_Leisure and Holidays,purpose_Meetings and Conference,purpose_Other,purpose_Scientific and Academic,purpose_Visiting Friends and Relatives,purpose_Volunteering,main_activity_Bird watching,main_activity_Conference tourism,main_activity_Cultural tourism,main_activity_Diving and Sport Fishing,main_activity_Hunting tourism,main_activity_Mountain climbing,main_activity_Wildlife tourism,main_activity_business,"info_source_Friends, relatives","info_source_Newspaper, magazines,brochures","info_source_Radio, TV, Web",info_source_Trade fair,"info_source_Travel, agent, tour operator",info_source_inflight magazines,info_source_others,most_impressing_Excellent Experience,most_impressing_Friendly People,most_impressing_Good service,most_impressing_No comments,most_impressing_None,most_impressing_Satisfies and Hope Come Back,"most_impressing_Wonderful Country, Landscape, Nature",payment_mode_Credit Card,payment_mode_Other,payment_mode_Travellers Cheque
4558,tour_693,47,2,1.0,1.0,1,1,0,1,1,1,1,13.0,7.0,1,1160250.0,1,0,2.0,20.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4559,tour_694,14,2,1.0,1.0,0,0,0,0,0,0,0,0.0,6.0,1,3480750.0,1,0,2.0,6.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4560,tour_695,111,3,2.0,4.0,0,1,1,1,1,1,0,4.0,7.0,1,22376250.0,1,0,6.0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4561,tour_696,3,3,1.0,1.0,0,0,0,0,0,0,0,21.0,0.0,0,4538660.0,0,0,2.0,21.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4562,tour_697,47,2,1.0,0.0,0,1,1,0,0,0,1,20.0,20.0,1,8827693.7,1,0,1.0,40.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4563,tour_698,112,2,0.0,2.0,0,0,0,0,0,0,0,6.0,0.0,0,4972500.0,1,0,2.0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4564,tour_699,112,2,2.0,0.0,0,1,1,1,1,1,0,3.0,3.0,1,8701875.0,1,0,2.0,6.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,tour_70,78,0,1.0,0.0,0,0,0,0,0,0,0,4.0,0.0,1,400000.0,0,0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4566,tour_702,51,2,1.0,0.0,0,0,0,0,0,0,0,11.0,0.0,0,5138250.0,0,1,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4567,tour_703,112,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,828750.0,0,0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4568,tour_706,35,0,11.0,9.0,0,1,0,1,1,1,0,10.0,0.0,1,11300000.0,1,0,20.0,10.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4569,tour_708,59,3,6.0,1.0,0,0,0,0,0,0,0,15.0,6.0,1,4972500.0,1,0,7.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,tour_709,14,0,1.0,0.0,0,1,1,0,1,1,0,14.0,0.0,1,303000.0,0,0,1.0,14.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4571,tour_71,47,3,0.0,1.0,1,1,0,1,1,0,1,13.0,6.0,1,3978000.0,1,0,1.0,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,tour_710,91,3,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,5801250.0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4573,tour_712,47,0,1.0,2.0,0,0,0,0,0,0,0,6.0,0.0,1,5446392.0,0,0,3.0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4574,tour_713,47,2,1.0,1.0,1,1,1,1,0,0,0,5.0,0.0,1,2496263.0,1,0,2.0,5.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4575,tour_715,17,0,1.0,1.0,0,1,1,1,0,0,0,39.0,5.0,1,9580350.0,1,0,2.0,44.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4576,tour_716,63,2,0.0,1.0,0,0,0,0,0,0,0,4.0,0.0,0,663000.0,0,0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4577,tour_717,35,2,2.0,0.0,0,0,0,0,0,0,0,7.0,0.0,1,1361598.0,1,0,2.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4578,tour_719,17,2,3.0,1.0,0,0,0,0,0,0,0,3.0,0.0,1,165750.0,1,0,4.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4579,tour_72,33,2,1.0,1.0,0,0,0,0,0,0,0,0.0,7.0,1,8287500.0,1,0,2.0,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4580,tour_720,33,2,2.0,2.0,1,1,1,1,0,0,0,7.0,14.0,1,20553000.0,1,0,4.0,21.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4581,tour_721,87,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,497250.0,0,1,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4582,tour_722,6,3,1.0,1.0,0,1,1,1,0,1,0,10.0,3.0,1,27685826.0,1,0,2.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4583,tour_723,111,3,1.0,1.0,1,0,1,1,1,1,1,5.0,3.0,1,248625.0,1,0,2.0,8.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4584,tour_724,111,2,1.0,1.0,0,0,0,0,0,0,0,6.0,0.0,0,3107600.0,0,0,2.0,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4585,tour_725,33,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,1,1657500.0,0,0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4586,tour_727,14,0,0.0,0.0,0,1,1,0,1,0,0,10.0,11.0,1,15932280.0,0,0,0.0,21.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4587,tour_728,95,2,1.0,1.0,0,0,0,0,0,0,0,5.0,5.0,1,8287500.0,1,1,2.0,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4588,tour_73,112,3,2.0,1.0,0,0,0,0,0,0,0,12.0,2.0,1,8287500.0,1,0,3.0,14.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4589,tour_730,111,3,1.0,0.0,0,1,1,1,1,1,0,25.0,17.0,0,10211985.0,1,0,1.0,42.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4590,tour_731,47,2,1.0,1.0,0,1,1,1,0,1,0,4.0,6.0,1,9168093.2,1,0,2.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4591,tour_732,111,2,1.0,1.0,1,1,1,1,1,1,0,6.0,9.0,0,2845050.0,1,0,2.0,15.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4592,tour_736,33,3,1.0,1.0,1,1,1,1,1,1,1,13.0,0.0,0,2269330.0,1,0,2.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4593,tour_737,111,2,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,712725.0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4594,tour_738,17,2,2.0,0.0,0,0,0,0,0,0,0,5.0,4.0,0,16575000.0,1,0,2.0,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4595,tour_739,111,3,2.0,2.0,1,1,1,1,1,0,0,6.0,7.0,1,33315750.0,1,0,4.0,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4596,tour_74,3,2,1.0,0.0,0,1,1,1,1,1,0,14.0,4.0,1,10110750.0,1,0,1.0,18.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4597,tour_740,83,2,1.0,1.0,0,0,0,0,0,0,0,3.0,2.0,1,1939275.0,1,0,2.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4598,tour_741,47,3,2.0,0.0,1,1,1,1,0,0,0,3.0,4.0,0,9531186.0,1,0,2.0,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4599,tour_743,35,0,0.0,1.0,0,0,0,0,0,0,0,26.0,4.0,1,4538660.0,1,0,1.0,30.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4600,tour_744,111,0,1.0,0.0,0,0,0,0,0,0,0,70.0,0.0,1,453866.0,0,0,1.0,70.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,tour_745,33,3,1.0,1.0,1,1,1,1,1,1,0,9.0,2.0,1,27231960.0,1,0,2.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4602,tour_746,111,2,0.0,1.0,0,0,0,0,0,0,0,10.0,0.0,0,226933.0,0,0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4603,tour_748,111,0,1.0,1.0,0,1,1,1,1,0,0,0.0,0.0,1,19890000.0,1,0,2.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4604,tour_749,7,0,1.0,0.0,0,0,0,0,0,0,0,70.0,0.0,1,200000.0,0,0,1.0,70.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4605,tour_75,35,3,1.0,2.0,0,0,0,0,0,0,0,14.0,5.0,1,4538660.0,1,0,3.0,19.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4606,tour_751,112,2,0.0,1.0,0,0,0,0,0,0,0,60.0,0.0,0,100000.0,0,0,1.0,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4607,tour_752,112,2,1.0,1.0,0,0,0,0,0,0,0,14.0,3.0,1,828750.0,1,0,2.0,17.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4608,tour_754,112,3,1.0,1.0,0,0,0,0,0,0,0,9.0,0.0,1,2000000.0,1,0,2.0,9.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4609,tour_755,96,3,2.0,2.0,1,1,0,1,1,1,0,3.0,3.0,1,36309280.0,1,0,4.0,6.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4610,tour_756,86,2,1.0,1.0,0,0,0,0,0,0,0,12.0,1.0,1,4972500.0,1,0,2.0,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4611,tour_758,35,2,0.0,1.0,0,0,0,0,0,0,0,21.0,0.0,1,1134665.0,0,0,1.0,21.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4612,tour_76,112,0,0.0,1.0,0,0,0,0,0,0,0,21.0,0.0,1,745875.0,0,0,1.0,21.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4613,tour_760,101,2,2.0,1.0,1,1,1,0,0,0,0,1.0,12.0,1,828750.0,1,0,3.0,13.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4614,tour_761,111,2,1.0,1.0,1,1,1,1,1,0,0,3.0,7.0,1,9282000.0,1,0,2.0,10.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4615,tour_762,54,2,0.0,2.0,0,0,0,0,0,0,0,16.0,4.0,1,5801250.0,1,0,2.0,20.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4616,tour_763,111,2,1.0,1.0,1,1,1,1,1,1,0,12.0,0.0,1,26520000.0,1,0,2.0,12.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4617,tour_766,117,2,2.0,0.0,0,0,0,0,0,0,0,4.0,3.0,1,5801250.0,1,1,2.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4618,tour_767,111,4,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,165750.0,0,0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4619,tour_768,95,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,1657500.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4620,tour_769,51,2,1.0,0.0,1,1,1,1,0,0,0,5.0,0.0,1,1674075.0,0,1,1.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4621,tour_77,14,2,1.0,0.0,0,0,0,0,0,0,0,4.0,5.0,1,1491750.0,0,0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,tour_770,95,4,1.0,2.0,0,0,0,0,0,0,0,6.0,0.0,0,1823250.0,0,1,3.0,6.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4623,tour_773,3,2,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,66300.0,0,0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4624,tour_774,47,2,1.0,0.0,0,0,0,0,0,0,0,0.0,7.0,1,2486250.0,1,0,1.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4625,tour_775,33,2,1.0,3.0,1,1,1,1,1,1,1,6.0,4.0,1,16740750.0,1,0,4.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4626,tour_777,95,4,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,1,663000.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4627,tour_778,111,3,3.0,2.0,0,1,1,1,1,1,0,10.0,7.0,0,39117000.0,1,0,5.0,17.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4628,tour_779,112,3,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,0,497250.0,1,0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4629,tour_78,107,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,1,1640925.0,0,0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4630,tour_781,35,3,3.0,2.0,0,0,0,0,0,0,0,14.0,0.0,0,4027725.0,0,0,5.0,14.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,tour_782,33,2,1.0,1.0,0,0,0,0,0,0,0,15.0,6.0,1,4972500.0,1,0,2.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4632,tour_783,33,2,0.0,1.0,0,0,0,0,0,0,0,3.0,0.0,0,1989000.0,0,0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4633,tour_784,47,2,3.0,1.0,0,0,0,0,0,0,0,20.0,0.0,1,1701997.5,1,0,4.0,20.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4634,tour_785,35,3,1.0,1.0,0,1,1,1,1,1,0,12.0,0.0,0,7942655.0,1,0,2.0,12.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4635,tour_786,73,2,1.0,0.0,0,0,0,0,0,0,0,14.0,0.0,1,217920.0,0,0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4636,tour_788,33,3,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,1,1134665.0,0,0,1.0,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4637,tour_789,112,3,1.0,0.0,0,0,0,0,0,0,0,1.0,3.0,0,1657500.0,0,0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4638,tour_79,79,2,0.0,1.0,1,1,1,1,1,0,0,15.0,2.0,1,16575000.0,0,0,1.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4639,tour_790,73,3,2.0,2.0,1,1,1,1,1,0,0,15.0,5.0,1,40847940.0,1,0,4.0,20.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,tour_792,112,2,1.0,1.0,0,0,0,0,0,0,0,3.0,4.0,1,2320500.0,1,0,2.0,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4641,tour_793,24,2,1.0,1.0,0,0,0,0,0,0,0,10.0,2.0,1,1665787.5,0,0,2.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4642,tour_795,41,2,0.0,1.0,0,0,0,0,0,0,0,5.0,0.0,0,3315000.0,0,0,1.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4643,tour_796,25,4,2.0,2.0,1,1,1,0,1,1,0,14.0,0.0,0,18232500.0,1,0,4.0,14.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4644,tour_797,112,2,0.0,1.0,0,0,0,0,0,0,0,14.0,0.0,0,2817750.0,0,0,1.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4645,tour_799,106,2,0.0,1.0,0,0,0,0,0,0,0,46.0,2.0,1,331500.0,0,0,1.0,48.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4646,tour_8,62,3,1.0,2.0,0,0,0,0,0,0,0,3.0,0.0,0,2652000.0,0,1,3.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4647,tour_80,95,3,0.0,1.0,1,1,0,1,0,0,0,2.0,0.0,0,807976.0,0,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4648,tour_800,35,3,0.0,1.0,0,0,0,0,0,0,0,2.0,0.0,0,907732.0,0,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4649,tour_801,51,3,1.0,0.0,0,0,0,0,0,0,0,2.0,0.0,1,828750.0,0,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4650,tour_802,25,2,1.0,0.0,0,0,0,0,0,0,0,4.0,0.0,1,2486250.0,0,0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,tour_803,26,3,3.0,1.0,0,0,0,0,0,0,0,5.0,0.0,1,2154750.0,1,1,4.0,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4652,tour_804,111,0,0.0,1.0,0,0,0,0,0,0,0,7.0,0.0,1,745875.0,0,0,1.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4653,tour_806,95,2,1.0,0.0,0,0,0,0,0,0,0,3.0,0.0,0,1077375.0,0,1,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4654,tour_807,112,3,1.0,1.0,0,0,0,0,0,0,0,6.0,9.0,1,16575000.0,0,0,2.0,15.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4655,tour_808,50,2,1.0,0.0,0,0,0,0,0,0,0,27.0,2.0,1,745875.0,0,0,1.0,29.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
